source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source	prediction_type	prediction_source	prediction_confidence
mesh	D009959	Oropharyngeal Neoplasms	skos:exactMatch	doid	8557	oropharynx cancer	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D010009	Osteochondrodysplasias	skos:exactMatch	doid	0080362	spondyloepiphyseal dysplasia tarda	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D010020	Osteonecrosis	skos:exactMatch	doid	0080008	ischemic bone disease	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D010048	Ovarian Cysts	skos:exactMatch	doid	3269	ovarian cystadenoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D010051	Ovarian Neoplasms	skos:exactMatch	doid	4001	ovarian carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D010323	Passive Cutaneous Anaphylaxis	skos:exactMatch	doid	0050639	primary cutaneous amyloidosis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D010488	Polyarteritis Nodosa	skos:exactMatch	go	0022623	proteasome-activating nucleotidase complex	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D010523	Peripheral Nervous System Diseases	skos:exactMatch	doid	870	neuropathy	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D010534	Peritoneal Neoplasms	skos:exactMatch	doid	1725	peritoneum cancer	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D010911	Pituitary Neoplasms	skos:exactMatch	doid	1785	pituitary cancer	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D010997	Pleural Neoplasms	skos:exactMatch	doid	5158	pleural cancer	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D011014	Pneumonia	skos:exactMatch	efo	1001991	pneumonitis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D011471	Prostatic Neoplasms	skos:exactMatch	doid	2526	prostate adenocarcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D011490	Protein Disulfide Reductase (Glutathione)	skos:exactMatch	go	0019153	protein-disulfide reductase (glutathione) activity	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D011497	Protein O-Methyltransferase	skos:exactMatch	go	0008983	protein-glutamate O-methyltransferase activity	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D011772	Pyruvate, Orthophosphate Dikinase	skos:exactMatch	go	0050242	pyruvate, phosphate dikinase activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D012131	Respiratory Insufficiency	skos:exactMatch	doid	11162	respiratory failure	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D012192	Retroviridae Infections	skos:exactMatch	doid	6171	uterine carcinosarcoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D012515	Mast-Cell Sarcoma	skos:exactMatch	doid	0060815	Miles-Carpenter syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D012516	Osteosarcoma	skos:exactMatch	doid	3376	bone osteosarcoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D012559	Schizophrenia	skos:exactMatch	doid	5418	schizoaffective disorder	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D012734	Disorders of Sex Development	skos:exactMatch	doid	3765	pseudohermaphroditism	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D012804	Sick Sinus Syndrome	skos:exactMatch	doid	0050824	sinoatrial node disease	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D012878	Skin Neoplasms	skos:exactMatch	doid	8923	skin melanoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D012915	Soaps	skos:exactMatch	ncit	C42983	Soap Dosage Form	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D013125	Spinal Neoplasms	skos:exactMatch	doid	14150	spinal cord lymphoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D013274	Stomach Neoplasms	skos:exactMatch	doid	5517	stomach carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D013577	Syndrome	skos:exactMatch	ncit	C53799	Adverse Event Associated with Syndromes	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D013700	Giant Cell Arteritis	skos:exactMatch	go	0033968	glutaryl-7-aminocephalosporanic-acid acylase activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D013953	Thymus Neoplasms	skos:exactMatch	doid	3277	thymus cancer	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D013964	Thyroid Neoplasms	skos:exactMatch	doid	3963	thyroid gland carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D014402	Tuberous Sclerosis	skos:exactMatch	doid	2648	sebaceous adenoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D014846	Vulvar Neoplasms	skos:exactMatch	doid	1294	vulva carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D014860	Warts	skos:exactMatch	doid	11165	common wart	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D014929	Wolfram Syndrome	skos:exactMatch	doid	0110629	Wolfram syndrome 1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D015061	1,4-alpha-Glucan Branching Enzyme	skos:exactMatch	go	0003844	1,4-alpha-glucan branching enzyme activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D015179	Colorectal Neoplasms	skos:exactMatch	doid	0050913	large intestine adenocarcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D015452	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	skos:exactMatch	doid	7061	precursor B lymphoblastic lymphoma/leukemia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D015458	Leukemia, T-Cell	skos:exactMatch	doid	5599	precursor T-lymphoblastic lymphoma/leukemia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D015593	Retinal Drusen	skos:exactMatch	doid	0060746	basal laminar drusen	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D015746	Abdominal Pain	skos:exactMatch	ncit	C140947	How Often Experienced Abdominal Discomfort	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D015812	Glaucoma, Angle-Closure	skos:exactMatch	doid	1405	primary angle-closure glaucoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D016685	Mitomycin	skos:exactMatch	chebi	27504	mitomycin C	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D016756	Immunoglobulins, Intravenous	skos:exactMatch	efo	0010065	response to intravenous immunoglobulin therapy	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D016757	Death, Sudden, Cardiac	skos:exactMatch	efo	1001497	cardiac conduction defect	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D016764	Cell Polarity	skos:exactMatch	go	0007163	establishment or maintenance of cell polarity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D016878	POEMS Syndrome	skos:exactMatch	doid	9541	osteosclerotic myeloma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D016889	Endometrial Neoplasms	skos:exactMatch	doid	6212	ovarian endometrial cancer	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D016914	Ribonuclease H	skos:exactMatch	go	0004523	RNA-DNA hybrid ribonuclease activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017436	Kallmann Syndrome	skos:exactMatch	doid	0090094	hypogonadotropic hypogonadism 1 with or without anosmia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D017887	Ossification of Posterior Longitudinal Ligament	skos:exactMatch	efo	0005895	ossification of the posterior longitudinal ligament of the spine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018015	Receptors, Calcitonin Gene-Related Peptide	skos:exactMatch	go	0001635	calcitonin gene-related peptide receptor activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018208	Liposarcoma, Myxoid	skos:exactMatch	doid	5709	mixed-type liposarcoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018233	Rhabdomyosarcoma, Embryonal	skos:exactMatch	doid	3255	botryoid rhabdomyosarcoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018236	Carcinoma, Embryonal	skos:exactMatch	doid	5681	ovarian embryonal carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018263	Adenocarcinoma, Follicular	skos:exactMatch	doid	0080524	thyroid gland adenocarcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018266	Adenocarcinoma, Sebaceous	skos:exactMatch	doid	4840	sebaceous carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018268	Adrenocortical Carcinoma	skos:exactMatch	doid	3959	adrenal cortical adenocarcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018269	Carcinoma, Endometrioid	skos:exactMatch	doid	2871	endometrial carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018319	Neurofibrosarcoma	skos:exactMatch	doid	8353	epithelioid malignant peripheral nerve sheath tumor	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018366	Vasculitis, Leukocytoclastic, Cutaneous	skos:exactMatch	doid	11450	allergic cutaneous vasculitis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018459	Lichen Sclerosus et Atrophicus	skos:exactMatch	doid	8574	lichen disease	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D019283	Pancreatitis, Acute Necrotizing	skos:exactMatch	doid	2913	acute pancreatitis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D019411	Clinical Laboratory Techniques	skos:exactMatch	efo	0004297	clinical laboratory measurement	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D019636	Neurodegenerative Diseases	skos:exactMatch	doid	1443	cerebral degeneration	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D019966	Substance-Related Disorders	skos:exactMatch	doid	9974	drug dependence	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D020066	Merozoite Surface Protein 1	skos:exactMatch	doid	0111385	inclusion body myopathy with early-onset Paget disease of bone with or without frontotemporal dementia 1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D020096	Zygomycosis	skos:exactMatch	doid	8485	mucormycosis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D020182	Sleep Apnea, Central	skos:exactMatch	doid	0060731	congenital central hypoventilation syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D020386	Isaacs Syndrome	skos:exactMatch	doid	963	episodic ataxia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D020425	Radial Neuropathy	skos:exactMatch	doid	12170	radial nerve lesion	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D020521	Stroke	skos:exactMatch	hp	0002140	Ischemic stroke	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D020747	Calcium Channels, T-Type	skos:exactMatch	go	0008332	low voltage-gated calcium channel activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D020751	Alcohol-Induced Disorders	skos:exactMatch	doid	0050741	alcohol dependence	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D020821	Dystonic Disorders	skos:exactMatch	doid	0090056	dystonia 12	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D020908	Calcium Channels, R-Type	skos:exactMatch	go	1990028	intermediate voltage-gated calcium channel activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D020929	Mitogen-Activated Protein Kinase Kinases	skos:exactMatch	go	0004708	MAP kinase kinase activity	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D021362	Palate, Hard	skos:exactMatch	doid	9149	hard palate cancer	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D023081	CCAAT-Binding Factor	skos:exactMatch	hgnc	24218	CEBPZ	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D025821	Polyubiquitin	skos:exactMatch	go	0000209	protein polyubiquitination	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D027582	Humulus	skos:exactMatch	doid	0110914	infantile hypophosphatasia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D028227	Amyloid Neuropathies, Familial	skos:exactMatch	doid	0050761	paramyloidosis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D029424	Pulmonary Disease, Chronic Obstructive	skos:exactMatch	doid	234	colon adenocarcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D034701	Mastocytosis, Cutaneous	skos:exactMatch	doid	1751	malignant conjunctival melanoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D037161	Galectins	skos:exactMatch	go	0005534	galactose binding	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D038744	Ribosomal Protein S6 Kinases, 90-kDa	skos:exactMatch	hgnc	10430	RPS6KA1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D039081	Integrin alpha5beta1	skos:exactMatch	hgnc	6141	ITGA5	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D039302	Integrin alphaVbeta3	skos:exactMatch	hgnc	6150	ITGAV	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D039601	Eukaryotic Initiation Factor-4A	skos:exactMatch	hgnc	3282	EIF4A1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D039603	Eukaryotic Initiation Factor-4G	skos:exactMatch	hgnc	3296	EIF4G1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D040921	Stress Disorders, Traumatic	skos:exactMatch	doid	6088	acute stress disorder	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D042842	11-beta-Hydroxysteroid Dehydrogenases	skos:exactMatch	go	0003845	11-beta-hydroxysteroid dehydrogenase [NAD(P)] activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D042844	L-Lactate Dehydrogenase (Cytochrome)	skos:exactMatch	go	0004460	L-lactate dehydrogenase (cytochrome) activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D043223	Deoxyribonuclease IV (Phage T4-Induced)	skos:exactMatch	go	0140080	class III/IV DNA-(apurinic or apyrimidinic site) endonuclease activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D043262	Ribonuclease P	skos:exactMatch	go	0004526	ribonuclease P activity	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D044169	Receptors, Calcium-Sensing	skos:exactMatch	hgnc	1514	CASR	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D044542	LEOPARD Syndrome	skos:exactMatch	doid	0080548	LEOPARD syndrome 1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D044764	Ubiquitin-Activating Enzymes	skos:exactMatch	hgnc	12469	UBA1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D045584	Chromosome Positioning	skos:exactMatch	go	0051303	establishment of chromosome localization	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D045683	Furin	skos:exactMatch	hgnc	8568	FURIN	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D047868	Pulmonary Sclerosing Hemangioma	skos:exactMatch	doid	495	sclerosing hemangioma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D048209	Echinococcus granulosus	skos:exactMatch	doid	1495	cystic echinococcosis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D049310	Distal Myopathies	skos:exactMatch	doid	0070198	Miyoshi muscular dystrophy	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D050600	SNARE Proteins	skos:exactMatch	go	0005484	SNAP receptor activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D050727	Benzaldehyde Dehydrogenase (NADP+)	skos:exactMatch	go	0018477	benzaldehyde dehydrogenase (NADP+) activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D050815	Fractures, Compression	skos:exactMatch	hp	0002953	Vertebral compression fractures	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	0.95
mesh	D051057	Proto-Oncogene Proteins c-akt	skos:exactMatch	hgnc	391	AKT1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D051236	Receptors, Pituitary Adenylate Cyclase-Activating Polypeptide	skos:exactMatch	go	0001634	pituitary adenylate cyclase-activating polypeptide receptor activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D052003	NF-kappa B p52 Subunit	skos:exactMatch	hgnc	7795	NFKB2	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D053442	High-Density Lipoproteins, Pre-beta	skos:exactMatch	go	0034365	discoidal high-density lipoprotein particle	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D053483	Eye Movement Measurements	skos:exactMatch	efo	0007699	eye movement measurement	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D053496	Inositol 1,4,5-Trisphosphate Receptors	skos:exactMatch	chebi	131186	IP3 receptor antagonist	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D053840	Brugada Syndrome	skos:exactMatch	doid	0110218	Brugada syndrome 1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D054000	Nevus, Sebaceous of Jadassohn	skos:exactMatch	doid	7039	Borst-Jadassohn intraepidermal carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D054068	Livedo Reticularis	skos:exactMatch	hp	0000965	Cutis marmorata	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	0.95
mesh	D054467	Phospholipases A2	skos:exactMatch	hgnc	9030	PLA2G1B	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D054629	Genome, Mitochondrial	skos:exactMatch	go	0000262	mitochondrial chromosome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D054740	Dendritic Cell Sarcoma, Follicular	skos:exactMatch	doid	7849	dendritic cell sarcoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D054818	Hexosaminidase A	skos:exactMatch	go	0004563	beta-N-acetylhexosaminidase activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D055607	Receptors, Natural Killer Cell	skos:exactMatch	hgnc	6378	KLRD1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/5c44c0/scripts/import_gilda_mappings.py	0.95
mesh	D055752	Small Cell Lung Carcinoma	skos:exactMatch	doid	5411	lung oat cell carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D057135	Wet Macular Degeneration	skos:exactMatch	doid	10873	Kuhnt-Junius degeneration	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D058494	Walker-Warburg Syndrome	skos:exactMatch	doid	0111237	congenital muscular dystrophy-dystroglycanopathy type A1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D058570	TOR Serine-Threonine Kinases	skos:exactMatch	hgnc	3942	MTOR	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D063807	Dandruff	skos:exactMatch	doid	8941	seborrheic infantile dermatitis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D063847	Mean Platelet Volume	skos:exactMatch	ncit	C74730	Mean Platelet Volume Measurement	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D063948	Enslaved Persons	skos:exactMatch	ncit	C153898	Slavey Language	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D064046	Secretagogins	skos:exactMatch	hgnc	16941	SCGN	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/5c44c0/scripts/import_gilda_mappings.py	0.95
mesh	D064429	Fatty Acid Synthases	skos:exactMatch	hgnc	3594	FASN	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/5c44c0/scripts/import_gilda_mappings.py	0.95
mesh	D064697	Racemethionine	skos:exactMatch	chebi	16811	methionine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D065627	Familial Primary Pulmonary Hypertension	skos:exactMatch	doid	14557	primary pulmonary hypertension	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D065637	Cytochrome P-450 CYP2A6	skos:exactMatch	hgnc	2610	CYP2A6	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D066167	Slit Lamp	skos:exactMatch	ncit	C75583	Slit-lamp Examination	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D066246	ErbB Receptors	skos:exactMatch	ncit	C17068	Epidermal Growth Factor Receptor	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mi	0048	filamentous phage display	skos:exactMatch	ncbitaxon	12420	Filamentous phage	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.772
mi	0066	lambda phage display	skos:exactMatch	ncbitaxon	2681611	Escherichia phage Lambda	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.549
mi	0092	protein in situ array	skos:exactMatch	ncbitaxon	1340058	Pisa	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
mi	0135	n-acetyl-methionine	skos:exactMatch	ncbitaxon	120793	Mycobacterium avium complex (MAC)	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.556
mi	0518	flag tag	skos:exactMatch	ncbitaxon	34205	Iris germanica	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.54
mi	0864	brenda	skos:exactMatch	ncbitaxon	139583	Brenda	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
mi	0983	gemma	skos:exactMatch	ncbitaxon	345460	Gemma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
mi	1135	venus fluorescent protein tag	skos:exactMatch	ncbitaxon	55714	Venus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
mi	1344	erythrosin iodoacetamide label	skos:exactMatch	ncbitaxon	38200	Eria	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.743
mi	2017	heterogen	skos:exactMatch	ncbitaxon	1616137	Heterogen	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
mi	2181	cacao	skos:exactMatch	ncbitaxon	3641	Theobroma cacao	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.556
mi	2344	rhea	skos:exactMatch	ncbitaxon	8796	Rhea	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.778
miapa	0000022	SINA	skos:exactMatch	ncbitaxon	647292	Erythrina poeppigiana	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
miapa	0000028	AMPHORA	skos:exactMatch	ncbitaxon	59796	Amphora	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
mondo	0001049	Dressler syndrome	skos:exactMatch	mesh	C538618	Donath-Landsteiner hemolytic anemia	semapv:ManualMappingCuration	orcid:0000-0002-1216-4761	semapv:LexicalMatching	generate_mondo_mesh_mappings.py	0.9
mondo	0005187	human herpesvirus 8 infection	skos:exactMatch	mesh	D019288	Herpesvirus 8, Human	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mondo	0007028	rotator cuff syndrome	skos:exactMatch	mesh	D000070636	Rotator Cuff Injuries	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mondo	0007323	Chondronectin	skos:exactMatch	mesh	C029172	chondronectin protein, human	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mondo	0008718	Morvan syndrome	skos:exactMatch	mesh	D020385	Myokymia	semapv:ManualMappingCuration	orcid:0000-0002-1216-4761	semapv:LexicalMatching	generate_mondo_mesh_mappings.py	0.9
mondo	0015053	hereditary angioedema type 1	skos:exactMatch	mesh	D056829	Hereditary Angioedema Types I and II	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mondo	0020320	acute myeloblastic leukemia with maturation	skos:exactMatch	mesh	D000650	Amnion	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mondo	0021248	nervous system neoplasm	skos:exactMatch	mesh	D009380	Neoplasms, Nerve Tissue	semapv:ManualMappingCuration	orcid:0000-0002-1216-4761	semapv:LexicalMatching	generate_mondo_mesh_mappings.py	0.9
mondo	0021661	coronary atherosclerosis	skos:exactMatch	mesh	D003324	Coronary Artery Disease	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mondo	0044346	echinococcus granulosus infectious disease	skos:exactMatch	mesh	D048209	Echinococcus granulosus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mondo	0100073	methicillin-resistant staphylococcus aureus infectious disease	skos:exactMatch	mesh	D055624	Methicillin-Resistant Staphylococcus aureus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
oae	0002495	dialysis	skos:exactMatch	ncbitaxon	124307	Dialysis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
obi	0000758	Roche	skos:exactMatch	ncbitaxon	2506334	Roche	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.778
obi	0400064	laser	skos:exactMatch	ncbitaxon	62990	Laser	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
obi	0400168	microtome	skos:exactMatch	ncbitaxon	1766024	Microtome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
obi	0600052	dialysis	skos:exactMatch	ncbitaxon	124307	Dialysis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
obi	1110053	cancer	skos:exactMatch	ncbitaxon	6754	Cancer	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
