source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source	prediction_type	prediction_source	prediction_confidence
mesh	C537296	Granulosa cell tumor of the ovary	skos:exactMatch	efo	0006461	ovarian granulosa tumour	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	C537300	Greig cephalopolysyndactyly syndrome	skos:exactMatch	doid	14761	Greig cephalopolysyndactyly syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537301	Griscelli syndrome type 1	skos:exactMatch	doid	0060832	Griscelli syndrome type 1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537302	Griscelli syndrome type 2	skos:exactMatch	doid	0060833	Griscelli syndrome type 2	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537303	Griscelli syndrome type 3	skos:exactMatch	doid	0060834	Griscelli syndrome type 3	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537310	Spinocerebellar ataxia, autosomal recessive 4	skos:exactMatch	doid	0111611	autosomal recessive spinocerebellar ataxia 4	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537327	SHORT syndrome	skos:exactMatch	doid	0111454	SHORT syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537333	Siderius X-linked mental retardation syndrome	skos:exactMatch	doid	0060812	syndromic X-linked intellectual disability Siderius type	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537340	Simpson-Golabi-Behmel syndrome	skos:exactMatch	doid	0060248	Simpson-Golabi-Behmel syndrome type 1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537344	Sinonasal undifferentiated carcinoma	skos:exactMatch	doid	0080799	sinonasal undifferentiated carcinoma	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	C537346	Mesangial sclerosis, diffuse	skos:exactMatch	hp	0001967	Diffuse mesangial sclerosis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	0.95
mesh	C537356	Metatropic dwarfism	skos:exactMatch	doid	0111514	metatropic dysplasia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537358	Methylmalonic acidemia	skos:exactMatch	hp	0002912	Methylmalonic acidemia	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	C537360	Methylmalonic aciduria cblA type	skos:exactMatch	doid	0060742	methylmalonic acidemia cblA type	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	C537361	Methylmalonic aciduria cblB type	skos:exactMatch	efo	0009074	methylmalonic aciduria cblb type	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	C537362	Immunodeficiency syndrome, variable	skos:exactMatch	doid	0090007	immunodeficiency-centromeric instability-facial anomalies syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537369	Muenke Syndrome	skos:exactMatch	doid	0060703	Muenke Syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537372	Multi-centric Castleman's Disease	skos:exactMatch	doid	0111152	multicentric Castleman disease	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537377	Multiple pterygium syndrome	skos:exactMatch	doid	0080110	multiple pterygium syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537384	Muscular dystrophy congenital, merosin negative	skos:exactMatch	doid	0110636	congenital merosin-deficient muscular dystrophy 1A	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537393	Neurofibromatosis-Noonan syndrome	skos:exactMatch	doid	0111683	neurofibromatosis-Noonan syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537396	Neuropathy ataxia and retinitis pigmentosa	skos:exactMatch	doid	0111273	NARP syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537403	Pitt-Hopkins syndrome	skos:exactMatch	doid	0060488	Pitt-Hopkins syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537404	Pituitary dwarfism 1	skos:exactMatch	doid	0060873	isolated growth hormone deficiency type IA	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537406	Bruck syndrome 1	skos:exactMatch	doid	0060231	Bruck syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537409	Bruton type agammaglobulinemia	skos:exactMatch	doid	14179	X-linked agammaglobulinemia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537415	Buschke-Ollendorff syndrome	skos:exactMatch	doid	0111536	Buschke-Ollendorff syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537418	Opitz trigonocephaly syndrome	skos:exactMatch	doid	0111581	C syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537421	Cafe au lait spots, multiple	skos:exactMatch	hp	0007565	Multiple cafe-au-lait spots	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	0.95
mesh	C537425	Glutamate formiminotransferase deficiency	skos:exactMatch	doid	0111679	glutamate formiminotransferase deficiency	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537437	Aromatic amino acid decarboxylase deficiency	skos:exactMatch	doid	0090123	aromatic L-amino acid decarboxylase deficiency	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537440	Arterial calcification of infancy	skos:exactMatch	doid	0050644	arterial calcification of infancy	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537443	Meningioma, familial	skos:exactMatch	doid	4586	familial meningioma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537451	MEHMO syndrome	skos:exactMatch	doid	0060801	MEHMO syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537459	Meretoja syndrome	skos:exactMatch	doid	0050637	Finnish type amyloidosis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537465	Microphthalmia, syndromic 2	skos:exactMatch	doid	0111809	syndromic microphthalmia 2	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537466	Microphthalmia, syndromic 7	skos:exactMatch	doid	0111808	linear skin defects with multiple congenital anomalies 1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537470	Microvillus inclusion disease	skos:exactMatch	doid	0060775	microvillus inclusion disease	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537472	Miles-Carpenter x-linked mental retardation syndrome	skos:exactMatch	doid	0060815	Miles-Carpenter syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537475	Mitochondrial complex I deficiency	skos:exactMatch	doid	0060536	mitochondrial complex I deficiency	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537516	Pleuropulmonary blastoma	skos:exactMatch	doid	4769	pleuropulmonary blastoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537521	Scleroatonic muscular dystrophy	skos:exactMatch	doid	0050558	Ullrich congenital muscular dystrophy	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537533	Seckel syndrome 1	skos:exactMatch	doid	0070007	Seckel syndrome 1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537534	Seckel syndrome 2	skos:exactMatch	doid	0070013	Seckel syndrome 2	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537559	Jackson-Weiss syndrome	skos:exactMatch	doid	0111337	Jackson-Weiss syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537560	Jacobs syndrome	skos:exactMatch	doid	0090127	camptodactyly-arthropathy-coxa vara-pericarditis syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537565	Jarcho-Levin syndrome	skos:exactMatch	doid	0050568	spondylocostal dysostosis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537569	Jequier Kozlowski skeletal dysplasia	skos:exactMatch	doid	0111554	spondylometaphyseal dysplasia Kozlowski type	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537571	Jeune syndrome	skos:exactMatch	doid	0050592	asphyxiating thoracic dystrophy	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537577	Microcephalic osteodysplastic primordial dwarfism, type 1	skos:exactMatch	doid	0060608	microcephalic osteodysplastic primordial dwarfism type I	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537582	Sennetsu Fever	skos:exactMatch	doid	0050485	sennetsu fever	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537583	Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	skos:exactMatch	doid	0111276	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537589	Severe combined immunodeficiency with sensitivity to ionizing radiation	skos:exactMatch	doid	0090012	severe combined immunodeficiency with sensitivity to ionizing radiation	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537599	Short rib-polydactyly syndrome, Beemer type	skos:exactMatch	doid	9249	Beemer-Langer syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537605	Rhabdomyosarcoma of the orbit	skos:exactMatch	doid	3259	orbit rhabdomyosarcoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537607	Rhizomelic chondrodysplasia punctata, type 2	skos:exactMatch	doid	0110852	rhizomelic chondrodysplasia punctata type 2	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537608	Rhizomelic chondrodysplasia punctata, type 3	skos:exactMatch	doid	0110853	rhizomelic chondrodysplasia punctata type 3	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537617	Krause-Kivlin syndrome	skos:exactMatch	doid	0080201	Peters plus syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537622	Guanidinoacetate methyltransferase deficiency	skos:exactMatch	doid	0050799	guanidinoacetate methyltransferase deficiency	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537632	Bixler Christian Gorlin syndrome	skos:exactMatch	doid	14670	hypertelorism, microtia, facial clefting syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537633	Bjornstad syndrome	skos:exactMatch	doid	0050677	Bjornstad syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537651	Bartter syndrome, antenatal , type 2	skos:exactMatch	doid	0110143	Bartter disease type 2	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537652	Bartter syndrome, antenatal type 1	skos:exactMatch	doid	0110142	Bartter disease type 1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537655	Basal cell carcinoma, infundibulocystic	skos:exactMatch	doid	4279	infundibulocystic basal cell carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537658	Basal ganglia disease, biotin-responsive	skos:exactMatch	doid	0050659	biotin-responsive basal ganglia disease	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537669	Behr syndrome	skos:exactMatch	doid	0111580	Behr syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537680	Genee-Wiedemann syndrome	skos:exactMatch	doid	0111259	postaxial acrofacial dysostosis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537686	Microcephaly, microphthalmia, ectrodactyly of lower limbs, and prognathism	skos:exactMatch	doid	0111803	syndromic microphthalmia 8	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537688	Joubert syndrome 5	skos:exactMatch	doid	0111000	Joubert syndrome 5	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537689	Joubert syndrome 6	skos:exactMatch	doid	0111001	Joubert syndrome 6	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537698	Juvenile macular degeneration and hypotrichosis	skos:exactMatch	doid	0110711	congenital hypotrichosis with juvenile macular dystrophy	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537700	Juvenile osteoporosis	skos:exactMatch	doid	12559	idiopathic juvenile osteoporosis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537702	Juvenile polyposis syndrome	skos:exactMatch	doid	0050787	juvenile polyposis syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537709	Hermansky Pudlak syndrome 2	skos:exactMatch	doid	0060540	Hermansky-Pudlak syndrome 2	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537711	Lymphedema, microcephaly and chorioretinopathy syndrome	skos:exactMatch	doid	0060349	microcephaly with or without chorioretinopathy, lymphedema, or mental retardation	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537729	Oculocutaneous albinism type 1B	skos:exactMatch	doid	0070095	oculocutaneous albinism type IB	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537730	Oculocutaneous albinism type 2	skos:exactMatch	doid	0070096	oculocutaneous albinism type II	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537734	Oculodigitoesophagoduodenal syndrome	skos:exactMatch	doid	0060464	Feingold syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537737	Oculomelic amyoplasia	skos:exactMatch	doid	0111608	distal arthrogryposis type 5	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537738	Oculopalatoskeletal syndrome	skos:exactMatch	doid	0060575	3MC syndrome 1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537745	Olivopontocerebellar hypoplasia, fetal-onset	skos:exactMatch	doid	0060274	pontocerebellar hypoplasia type 5	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537750	Oncocytoma, renal	skos:exactMatch	hp	0011798	Renal oncocytoma	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	0.95
mesh	C537755	Renal dysplasia diffuse cystic	skos:exactMatch	doid	0111682	diffuse cystic renal dysplasia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537769	Anophthalmos with limb anomalies	skos:exactMatch	doid	0060861	microphthalmia with limb anomalies	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537778	Antisynthetase syndrome	skos:exactMatch	efo	1001982	Antisynthetase syndrome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	C537786	Aphakia, congenital primary	skos:exactMatch	doid	11367	congenital aphakia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537791	Axial osteomalacia	skos:exactMatch	doid	0080039	axial osteomalacia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537799	Gerodermia osteodysplastica	skos:exactMatch	doid	0111266	geroderma osteodysplasticum	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537847	Noonan syndrome 3	skos:exactMatch	doid	0060581	Noonan syndrome 3	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537848	Norman Roberts lissencephaly syndrome	skos:exactMatch	doid	0060902	Norman-Roberts syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537849	Norrie disease	skos:exactMatch	doid	0060844	Norrie disease	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537856	Nystagmus 4, congenital, autosomal dominant	skos:exactMatch	doid	0111794	congenital nystagmus 4	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537860	Occipital horn syndrome	skos:exactMatch	doid	0111272	occipital horn syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537875	Laryngeal cleft	skos:exactMatch	hp	0008751	Laryngeal cleft	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	C537878	Lateral meningocele syndrome	skos:exactMatch	doid	0111343	lateral meningocele syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537884	Peters anomaly	skos:exactMatch	doid	0060673	Peters anomaly	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537901	Bamforth syndrome	skos:exactMatch	doid	0050655	Bamforth-Lazarus syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537904	Bantu siderosis	skos:exactMatch	doid	0111033	African iron overload	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537907	Barakat syndrome	skos:exactMatch	doid	0060878	hypoparathyroidism-deafness-renal disease syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537908	Barber Say syndrome	skos:exactMatch	doid	0060549	Barber-Say syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537909	Bardet-Biedl syndrome 1	skos:exactMatch	doid	0110123	Bardet-Biedl syndrome 1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537910	Bardet-Biedl syndrome 2	skos:exactMatch	doid	0110124	Bardet-Biedl syndrome 2	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537911	Bardet-Biedl syndrome 3	skos:exactMatch	doid	0110125	Bardet-Biedl syndrome 3	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537912	Bardet-Biedl syndrome 4	skos:exactMatch	doid	0110126	Bardet-Biedl syndrome 4	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537915	Chondrodysplasia, Grebe type	skos:exactMatch	doid	0080052	acromesomelic dysplasia, Grebe type	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537919	Fertile eunuch syndrome	skos:exactMatch	doid	0090091	hypogonadotropic hypogonadism 23 with or without anosmia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537923	Opitz-Kaveggia syndrome	skos:exactMatch	doid	14711	FG syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537931	Fibular hypoplasia and complex brachydactyly	skos:exactMatch	doid	0050790	fibular hypoplasia and complex brachydactyly	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537934	Finnish lethal neonatal metabolic syndrome	skos:exactMatch	doid	0111455	GRACILE syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537943	Cerebral dysgenesis, neuropathy, ichthyosis, and palmoplantar keratoderma syndrome	skos:exactMatch	doid	0060337	CEDNIK syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537944	Amyloidosis, Cerebroarterial, App-Related	skos:exactMatch	doid	0070028	APP-related cerebral amyloid angiopathy	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537955	Cerulean cataract	skos:exactMatch	hp	0007976	Cerulean cataract	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	C537963	Calvarial hyperostosis	skos:exactMatch	hp	0004490	Calvarial hyperostosis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	C537968	Camptocormia	skos:exactMatch	hp	0100595	Camptocormia	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	C537975	CATSHL syndrome	skos:exactMatch	doid	0111160	camptodactyly-tall stature-scoliosis-hearing loss syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537984	Charcot-Marie-Tooth disease, Type 1C	skos:exactMatch	doid	0110151	Charcot-Marie-Tooth disease type 1C	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537985	Charcot-Marie-Tooth disease, Type 1D	skos:exactMatch	doid	0110150	Charcot-Marie-Tooth disease type 1D	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537989	Charcot-Marie-Tooth disease, Type 2B	skos:exactMatch	doid	0110159	Charcot-Marie-Tooth disease type 2B	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537990	Charcot-Marie-Tooth disease, Type 2B1	skos:exactMatch	doid	0110156	Charcot-Marie-Tooth disease type 2B1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C537991	Charcot-Marie-Tooth disease, Type 2B2	skos:exactMatch	doid	0110179	Charcot-Marie-Tooth disease type 2B2	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538012	Meier-Gorlin syndrome	skos:exactMatch	doid	0060306	Meier-Gorlin syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538024	Chromosome 9p Deletion Syndrome	skos:exactMatch	doid	0060732	chromosome 9p deletion syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538052	Propping Zerres syndrome	skos:exactMatch	doid	0050601	ADULT syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538053	Adult-onset citrullinemia type 2	skos:exactMatch	doid	0070342	adult-onset type II citrullinemia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538064	Frontometaphyseal dysplasia	skos:exactMatch	doid	0111785	frontometaphyseal dysplasia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538068	Fructosuria	skos:exactMatch	doid	0111680	essential fructosuria	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538089	Oto-palato-digital syndrome, type 2	skos:exactMatch	doid	0111784	otopalatodigital syndrome type 2	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538103	Palindromic rheumatism	skos:exactMatch	doid	1166	palindromic rheumatism	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538104	Pallidopyramidal syndrome	skos:exactMatch	doid	0060372	Parkinson's disease 15	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538115	Heterochromia iridis	skos:exactMatch	hp	0001100	Heterochromia iridis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	C538116	Heterotaxy, visceral, X-linked	skos:exactMatch	efo	0009136	heterotaxy, visceral, x-linked	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	C538132	Lacrimoauriculodentodigital syndrome	skos:exactMatch	doid	0050331	LADD syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538137	Hyperferritinemia, hereditary, with congenital cataracts	skos:exactMatch	doid	0111256	hyperferritinemia-cataract syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538141	Sulfite oxidase deficiency	skos:exactMatch	hp	0003643	Sulfite oxidase deficiency	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	C538150	Syndactyly Cenani Lenz type	skos:exactMatch	doid	0090015	Cenani-Lenz syndactyly syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538156	Synostoses, tarsal, carpal, and digital	skos:exactMatch	doid	14762	calcaneonavicular coalition	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538159	McKusick Kaufman syndrome	skos:exactMatch	doid	0111255	McKusick-Kaufman syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538178	Acrodermatitis enteropathica	skos:exactMatch	doid	0050605	acrodermatitis enteropathica	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538179	Acrodysostosis	skos:exactMatch	doid	14669	acrodysostosis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538182	Acrofacial dysostosis Catania form	skos:exactMatch	doid	0060384	acrofacial dysostosis, Catania type	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538183	Acrofacial dysostosis Rodriguez type	skos:exactMatch	doid	0060383	acrofacial dysostosis Rodriguez type	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538184	Acrofacial dysostosis, Nager type	skos:exactMatch	doid	5768	Nager acrofacial dysostosis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538189	Fuhrmann syndrome	skos:exactMatch	doid	0090067	Fuhrmann syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538191	Fumaric aciduria	skos:exactMatch	doid	0111261	fumarase deficiency	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538192	Furlong syndrome	skos:exactMatch	doid	0070235	Loeys-Dietz syndrome 1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538197	Deafness, autosomal dominant nonsyndromic sensorineural 22	skos:exactMatch	doid	0110552	autosomal dominant nonsyndromic deafness 22	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538202	Deafness, autosomal recessive 51	skos:exactMatch	doid	0110508	autosomal recessive nonsyndromic deafness 51	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538203	Deafness, autosomal recessive 55	skos:exactMatch	doid	0110510	autosomal recessive nonsyndromic deafness 55	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538209	Dementia, familial Danish	skos:exactMatch	doid	0070030	ITM2B-related cerebral amyloid angiopathy 2	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538225	Adams Oliver syndrome	skos:exactMatch	doid	0060227	Adams-Oliver syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538228	Adenine phosphoribosyltransferase deficiency	skos:exactMatch	doid	0060350	adenine phosphoribosyltransferase deficiency	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538241	Amelogenesis imperfecta nephrocalcinosis	skos:exactMatch	doid	0110066	amelogenesis imperfecta type 1G	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538246	Aminoacylase 1 deficiency	skos:exactMatch	efo	1001981	Aminoacylase 1 deficiency	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	C538249	Amyloidosis, familial visceral	skos:exactMatch	doid	0050636	familial visceral amyloidosis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538253	Amyotrophy, monomelic	skos:exactMatch	efo	1001989	Monomelic amyotrophy	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	C538263	Atrial septal defect 2	skos:exactMatch	doid	0110107	atrial heart septal defect 2	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538278	Preaxial deficiency, postaxial polydactyly and hypospadias	skos:exactMatch	doid	0111544	Guttmacher syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538280	Cataract and cardiomyopathy	skos:exactMatch	doid	0080132	Sengers syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538285	Cataract congenital Volkmann type	skos:exactMatch	doid	0110228	cataract 8 multiple types	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538309	Chromosome 18p deletion syndrome	skos:exactMatch	doid	0060406	chromosome 18p deletion syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	C538317	Chromosome 2q37 deletion syndrome	skos:exactMatch	doid	0111704	chromosome 2q37 deletion syndrome	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
