subject_id	predicate_id	object_id	subject_label	object_label	match_type	creator_id	license
mesh:D010528	skos:exactMatch	go:GO:0030432	Peristalsis	peristalsis	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D010587	skos:exactMatch	go:GO:0006909	Phagocytosis	phagocytosis	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D010788	skos:exactMatch	go:GO:0015979	Photosynthesis	photosynthesis	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D010858	skos:exactMatch	go:GO:0043473	Pigmentation	pigmentation	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D011235	skos:exactMatch	go:GO:0002120	Predatory Behavior	predatory behavior	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D011418	skos:exactMatch	go:GO:0051324	Prophase	prophase	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D011992	skos:exactMatch	go:GO:0005768	Endosomes	endosome	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D012038	skos:exactMatch	go:GO:0031099	Regeneration	regeneration	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D012098	skos:exactMatch	go:GO:0000003	Reproduction	reproduction	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D012100	skos:exactMatch	go:GO:0019954	Reproduction, Asexual	asexual reproduction	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D012326	skos:exactMatch	go:GO:0008380	RNA Splicing	RNA splicing	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D012508	skos:exactMatch	go:GO:0042383	Sarcolemma	sarcolemma	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D012518	skos:exactMatch	go:GO:0030017	Sarcomeres	sarcomere	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D012519	skos:exactMatch	go:GO:0016529	Sarcoplasmic Reticulum	sarcoplasmic reticulum	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D012730	skos:exactMatch	go:GO:0000803	Sex Chromosomes	sex chromosome	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D013081	skos:exactMatch	go:GO:0097722	Sperm Motility	sperm motility	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D013091	skos:exactMatch	go:GO:0007283	Spermatogenesis	spermatogenesis	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D013550	skos:exactMatch	go:GO:0036268	Swimming	swimming	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D013569	skos:exactMatch	go:GO:0045202	Synapses	synapse	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D013692	skos:exactMatch	go:GO:0051326	Telophase	telophase	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D014078	skos:exactMatch	go:GO:0044691	Tooth Eruption	tooth eruption	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D014617	skos:exactMatch	go:GO:0005773	Vacuoles	vacuole	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D014664	skos:exactMatch	go:GO:0042311	Vasodilation	vasodilation	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D014796	skos:exactMatch	go:GO:0007601	Visual Perception	visual perception	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D014945	skos:exactMatch	go:GO:0042060	Wound Healing	wound healing	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D014960	skos:exactMatch	go:GO:0000805	X Chromosome	X chromosome	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D014998	skos:exactMatch	go:GO:0000806	Y Chromosome	Y chromosome	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D015388	skos:exactMatch	go:GO:0043226	Organelles	organelle	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D015398	skos:exactMatch	go:GO:0007165	Signal Transduction	signal transduction	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D015530	skos:exactMatch	go:GO:0016363	Nuclear Matrix	nuclear matrix	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D015539	skos:exactMatch	go:GO:0030168	Platelet Activation	platelet activation	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D016193	skos:exactMatch	go:GO:0051318	G1 Phase	G1 phase	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D016196	skos:exactMatch	go:GO:0051320	S Phase	S phase	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D016723	skos:exactMatch	go:GO:0046849	Bone Remodeling	bone remodeling	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D016897	skos:exactMatch	go:GO:0045730	Respiratory Burst	respiratory burst	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D016922	skos:exactMatch	go:GO:0090398	Cellular Senescence	cellular senescence	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017209	skos:exactMatch	go:GO:0006915	Apoptosis	apoptotic process	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017510	skos:exactMatch	go:GO:0006457	Protein Folding	protein folding	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017629	skos:exactMatch	go:GO:0005921	Gap Junctions	gap junction	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D018375	skos:exactMatch	go:GO:0042119	Neutrophil Activation	neutrophil activation	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D018385	skos:exactMatch	go:GO:0005813	Centrosome	centrosome	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D018392	skos:exactMatch	go:GO:0071514	Genomic Imprinting	genetic imprinting	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D018699	skos:exactMatch	go:GO:0030135	Coated Vesicles	coated vesicle	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D018870	skos:exactMatch	go:GO:0005791	Endoplasmic Reticulum, Rough	rough endoplasmic reticulum	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D018871	skos:exactMatch	go:GO:0005790	Endoplasmic Reticulum, Smooth	smooth endoplasmic reticulum	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D019069	skos:exactMatch	go:GO:0045333	Cell Respiration	cellular respiration	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D019108	skos:exactMatch	go:GO:0070160	Tight Junctions	tight junction	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D019154	skos:exactMatch	go:GO:0030908	Protein Splicing	protein splicing	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D019276	skos:exactMatch	go:GO:0030112	Glycocalyx	glycocalyx	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D019457	skos:exactMatch	go:GO:0031052	Chromosome Breakage	chromosome breakage	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D020090	skos:exactMatch	go:GO:0007059	Chromosome Segregation	chromosome segregation	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D020894	skos:exactMatch	go:GO:0001527	Microfibrils	microfibril	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D021941	skos:exactMatch	go:GO:0005901	Caveolae	caveola	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D022002	skos:exactMatch	go:GO:0030056	Hemidesmosomes	hemidesmosome	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D022005	skos:exactMatch	go:GO:0005912	Adherens Junctions	adherens junction	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D022022	skos:exactMatch	go:GO:0005643	Nuclear Pore	nuclear pore	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D022041	skos:exactMatch	go:GO:0000791	Euchromatin	euchromatin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D022161	skos:exactMatch	go:GO:0030133	Transport Vesicles	transport vesicle	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D023102	skos:exactMatch	go:GO:0043276	Anoikis	anoikis	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D034443	skos:exactMatch	go:GO:0050658	RNA Transport	RNA transport	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D034622	skos:exactMatch	go:GO:0016246	RNA Interference	RNA interference	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D034881	skos:exactMatch	go:GO:0005652	Nuclear Lamina	nuclear lamina	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D036801	skos:exactMatch	go:GO:0007567	Parturition	parturition	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D048348	skos:exactMatch	go:GO:0001171	Reverse Transcription	reverse transcription	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D048749	skos:exactMatch	go:GO:0000910	Cytokinesis	cytokinesis	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D049109	skos:exactMatch	go:GO:0008283	Cell Proliferation	cell population proliferation	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D051336	skos:exactMatch	go:GO:0031966	Mitochondrial Membranes	mitochondrial membrane	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D059447	skos:exactMatch	go:GO:0000075	Cell Cycle Checkpoints	cell cycle checkpoint	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D059547	skos:exactMatch	go:GO:0032420	Stereocilia	stereocilium	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D060152	skos:exactMatch	go:GO:0033151	V(D)J Recombination	V(D)J recombination	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D007382	skos:exactMatch	go:GO:0005882	Intermediate Filaments	intermediate filament	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D008871	skos:exactMatch	go:GO:0005902	Microvilli	microvillus	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D055944	skos:exactMatch	go:GO:0110143	Magnetosomes	magnetosome	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D057646	skos:exactMatch	go:GO:0019061	Virus Uncoating	uncoating of virus	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D057465	skos:exactMatch	go:GO:0061984	Catabolite Repression	catabolite repression	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D055212	skos:exactMatch	go:GO:0032391	Photoreceptor Connecting Cilium	photoreceptor connecting cilium	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D000069396	skos:exactMatch	go:GO:0005761	Mitochondrial Ribosomes	mitochondrial ribosome	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D000071040	skos:exactMatch	go:GO:0043194	Axon Initial Segment	axon initial segment	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D000080642	skos:exactMatch	go:GO:0061684	Chaperone-Mediated Autophagy	chaperone-mediated autophagy	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D000081363	skos:exactMatch	go:GO:0039679	Occlusion Bodies, Viral	viral occlusion body	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001846	skos:exactMatch	go:GO:0060348	Bone Development	bone development	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001861	skos:exactMatch	go:GO:1990523	Bone Regeneration	bone regeneration	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001862	skos:exactMatch	go:GO:0045453	Bone Resorption	bone resorption	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D000873	skos:exactMatch	chebi:CHEBI:46955	Anthracenes	anthracenes	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001381	skos:exactMatch	chebi:CHEBI:48105	Azepines	azepine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001218	skos:exactMatch	chebi:CHEBI:2877	Aspartame	aspartame	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001507	skos:exactMatch	chebi:CHEBI:3001	Beclomethasone	beclomethasone	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001539	skos:exactMatch	chebi:CHEBI:3013	Bendroflumethiazide	bendroflumethiazide	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001542	skos:exactMatch	chebi:CHEBI:3015	Benomyl	benomyl	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001547	skos:exactMatch	chebi:CHEBI:22698	Benzaldehydes	benzaldehydes	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001549	skos:exactMatch	chebi:CHEBI:22702	Benzamides	benzamides	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001552	skos:exactMatch	chebi:CHEBI:35676	Benzazepines	benzazepine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001553	skos:exactMatch	chebi:CHEBI:3023	Benzbromarone	benzbromarone	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001557	skos:exactMatch	chebi:CHEBI:53348	Benzenesulfonates	benzenesulfonates	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001562	skos:exactMatch	chebi:CHEBI:22715	Benzimidazoles	benzimidazoles	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001564	skos:exactMatch	chebi:CHEBI:29865	Benzo(a)pyrene	benzo[a]pyrene	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001569	skos:exactMatch	chebi:CHEBI:22720	Benzodiazepines	benzodiazepine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001581	skos:exactMatch	chebi:CHEBI:50265	Benzothiadiazines	benzothiadiazine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001590	skos:exactMatch	chebi:CHEBI:3048	Benztropine	benzatropine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001592	skos:exactMatch	chebi:CHEBI:22743	Benzyl Alcohols	benzyl alcohols	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001594	skos:exactMatch	chebi:CHEBI:3056	Benzyl Viologen	Benzyl viologen	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001599	skos:exactMatch	chebi:CHEBI:16118	Berberine	berberine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001600	skos:exactMatch	chebi:CHEBI:22754	Berberine Alkaloids	berberine alkaloid	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001640	skos:exactMatch	chebi:CHEBI:3092	Bicuculline	bicuculline	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001645	skos:exactMatch	chebi:CHEBI:53662	Biguanides	biguanides	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001708	skos:exactMatch	chebi:CHEBI:15373	Biopterin	biopterin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001710	skos:exactMatch	chebi:CHEBI:15956	Biotin	biotin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001726	skos:exactMatch	chebi:CHEBI:3125	Bisacodyl	Bisacodyl	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001735	skos:exactMatch	chebi:CHEBI:3131	Bithionol	bithionol	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001737	skos:exactMatch	chebi:CHEBI:18138	Biuret	biuret	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001839	skos:exactMatch	chebi:CHEBI:80229	Bombesin	Bombesin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001865	skos:exactMatch	chebi:CHEBI:77742	Bongkrekic Acid	bongkrekic acid	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001880	skos:exactMatch	chebi:CHEBI:33589	Boranes	boranes	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001881	skos:exactMatch	chebi:CHEBI:22910	Borates	borates	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001888	skos:exactMatch	chebi:CHEBI:59765	Boric Acids	boric acids	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001889	skos:exactMatch	chebi:CHEBI:38270	Borinic Acids	borinic acids	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001897	skos:exactMatch	chebi:CHEBI:38269	Boronic Acids	boronic acids	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001960	skos:exactMatch	chebi:CHEBI:31302	Bromazepam	Bromazepam	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002027	skos:exactMatch	chebi:CHEBI:3210	Bufotenin	bufotenin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002040	skos:exactMatch	chebi:CHEBI:6438	Levobunolol	levobunolol	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002045	skos:exactMatch	chebi:CHEBI:3215	Bupivacaine	bupivacaine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002047	skos:exactMatch	chebi:CHEBI:3216	Buprenorphine	buprenorphine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002049	skos:exactMatch	chebi:CHEBI:3221	Burimamide	Burimamide	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002065	skos:exactMatch	chebi:CHEBI:3223	Buspirone	buspirone	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002074	skos:exactMatch	chebi:CHEBI:22951	Butanones	butanone	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002077	skos:exactMatch	chebi:CHEBI:3242	Butorphanol	butorphanol	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002092	skos:exactMatch	chebi:CHEBI:41055	Butyrylthiocholine	butyrylthiocholine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002103	skos:exactMatch	chebi:CHEBI:18127	Cadaverine	cadaverine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002104	skos:exactMatch	chebi:CHEBI:22977	Cadmium	cadmium atom	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002110	skos:exactMatch	chebi:CHEBI:27732	Caffeine	caffeine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002164	skos:exactMatch	chebi:CHEBI:36773	Camphor	camphor	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002166	skos:exactMatch	chebi:CHEBI:27656	Camptothecin	camptothecin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002174	skos:exactMatch	chebi:CHEBI:354984	Candicidin	candicidin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002186	skos:exactMatch	chebi:CHEBI:67194	Cannabinoids	cannabinoid	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002187	skos:exactMatch	chebi:CHEBI:3360	Cannabinol	Cannabinol	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002193	skos:exactMatch	chebi:CHEBI:64213	Cantharidin	cantharidin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002211	skos:exactMatch	chebi:CHEBI:3374	Capsaicin	capsaicin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002220	skos:exactMatch	chebi:CHEBI:3387	Carbamazepine	carbamazepine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002129	skos:exactMatch	chebi:CHEBI:60579	Calcium Oxalate	calcium oxalate	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002261	skos:exactMatch	chebi:CHEBI:3405	Carboxin	carboxin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002260	skos:exactMatch	chebi:CHEBI:3403	Carboprost	carboprost	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002323	skos:exactMatch	chebi:CHEBI:3414	Carfecillin	carfecillin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002328	skos:exactMatch	chebi:CHEBI:3419	Carisoprodol	carisoprodol	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002330	skos:exactMatch	chebi:CHEBI:3423	Carmustine	carmustine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002336	skos:exactMatch	chebi:CHEBI:15727	Carnosine	carnosine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002351	skos:exactMatch	chebi:CHEBI:3435	Carrageenan	carrageenan	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002354	skos:exactMatch	chebi:CHEBI:3437	Carteolol	carteolol	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002395	skos:exactMatch	chebi:CHEBI:33567	Catecholamines	catecholamine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D002396	skos:exactMatch	chebi:CHEBI:33566	Catechols	catechols	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
